[INFO ] 2020-03-26 14:12:59.218 [http-nio-8080-exec-4] Version - HV000001: Hibernate Validator 5.4.3.Final
[DEBUG] 2020-03-26 14:13:38.677 [http-nio-8080-exec-8] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-03-26 14:13:38.679 [http-nio-8080-exec-8] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-03-26 14:13:38.683 [http-nio-8080-exec-8] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-03-26 14:13:38.754 [http-nio-8080-exec-8] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-03-26 14:13:38.756 [http-nio-8080-exec-8] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-03-26 14:13:38.893 [http-nio-8080-exec-8] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-03-26 14:13:39.229 [http-nio-8080-exec-8] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-03-26 14:13:39.259 [http-nio-8080-exec-8] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-03-26 14:13:39.261 [http-nio-8080-exec-8] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-03-26 14:13:41.340 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `email` : value = kkelm@outlook.com
[DEBUG] 2020-03-26 14:13:41.340 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.340 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `fax` : value = (123) 789-4560
[DEBUG] 2020-03-26 14:13:41.340 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`fax`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.340 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `firstName` : value = Kevin
[DEBUG] 2020-03-26 14:13:41.340 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.340 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `lastName` : value = Kelm
[DEBUG] 2020-03-26 14:13:41.340 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.340 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `locations` : value = NOT NULL COLLECTION
[DEBUG] 2020-03-26 14:13:41.340 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`locations`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.340 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `password` : value = 123abc
[DEBUG] 2020-03-26 14:13:41.340 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.340 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `phone` : value = (123) 456-7890
[DEBUG] 2020-03-26 14:13:41.340 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`phone`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.340 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `state` : value = 49
[DEBUG] 2020-03-26 14:13:41.340 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`state`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.340 [http-nio-8080-exec-8] SQL - select state0_.id as id1_2_0_, state0_.states_Abbreviation as states_A2_2_0_, state0_.states_Name as states_N3_2_0_ from states state0_ where state0_.id=?
[DEBUG] 2020-03-26 14:13:41.341 [http-nio-8080-exec-8] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2020-03-26 14:13:41.341 [http-nio-8080-exec-8] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Resolving attributes for [com.adhound.entity.State#49]
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `abbreviation` : value = WI
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`abbreviation`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `name` : value = Wisconsin
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Done materializing entity [com.adhound.entity.State#49]
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] AbstractLoadPlanBasedEntityLoader - Done entity load : com.adhound.entity.State#49
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `stateId` : value = 49
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`stateId`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `userRole` : value = NOT NULL COLLECTION
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`userRole`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `username` : value = kkelm@email.com
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `zipcode` : value = 12345-67890
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`zipcode`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Done materializing entity [com.adhound.entity.User#1]
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Resolving attributes for [com.adhound.entity.User#2]
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `address` : value = 123 Test Street
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`address`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `city` : value = Madison
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`city`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `email` : value = test@gmail.com
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `fax` : value = (123) 789-4560
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`fax`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `firstName` : value = Darth
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `lastName` : value = Vader
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `locations` : value = NOT NULL COLLECTION
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`locations`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `password` : value = test
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `phone` : value = (123) 456-7890
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`phone`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `state` : value = 25
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`state`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.342 [http-nio-8080-exec-8] SQL - select state0_.id as id1_2_0_, state0_.states_Abbreviation as states_A2_2_0_, state0_.states_Name as states_N3_2_0_ from states state0_ where state0_.id=?
[DEBUG] 2020-03-26 14:13:41.343 [http-nio-8080-exec-8] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2020-03-26 14:13:41.343 [http-nio-8080-exec-8] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2020-03-26 14:13:41.343 [http-nio-8080-exec-8] TwoPhaseLoad - Resolving attributes for [com.adhound.entity.State#25]
[DEBUG] 2020-03-26 14:13:41.343 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `abbreviation` : value = MO
[DEBUG] 2020-03-26 14:13:41.343 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`abbreviation`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.343 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `name` : value = Missouri
[DEBUG] 2020-03-26 14:13:41.343 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.343 [http-nio-8080-exec-8] TwoPhaseLoad - Done materializing entity [com.adhound.entity.State#25]
[DEBUG] 2020-03-26 14:13:41.343 [http-nio-8080-exec-8] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-03-26 14:13:41.343 [http-nio-8080-exec-8] AbstractLoadPlanBasedEntityLoader - Done entity load : com.adhound.entity.State#25
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `stateId` : value = 25
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`stateId`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `userRole` : value = NOT NULL COLLECTION
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`userRole`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `username` : value = distributor@email.com
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `zipcode` : value = 12345-67890
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`zipcode`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Done materializing entity [com.adhound.entity.User#2]
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Resolving attributes for [com.adhound.entity.User#3]
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `address` : value = 123 Test Circle
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`address`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `city` : value = Markesan
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`city`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `email` : value = test@yahoo.com
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `fax` : value = (123) 789-4560
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`fax`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `firstName` : value = Luke
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `lastName` : value = Skywalker
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `locations` : value = NOT NULL COLLECTION
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`locations`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `password` : value = 123abc
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `phone` : value = (123) 456-7890
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`phone`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `state` : value = 33
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`state`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.344 [http-nio-8080-exec-8] SQL - select state0_.id as id1_2_0_, state0_.states_Abbreviation as states_A2_2_0_, state0_.states_Name as states_N3_2_0_ from states state0_ where state0_.id=?
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] TwoPhaseLoad - Resolving attributes for [com.adhound.entity.State#33]
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `abbreviation` : value = NC
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`abbreviation`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `name` : value = North Carolina
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] TwoPhaseLoad - Done materializing entity [com.adhound.entity.State#33]
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] AbstractLoadPlanBasedEntityLoader - Done entity load : com.adhound.entity.State#33
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `stateId` : value = 33
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`stateId`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `userRole` : value = NOT NULL COLLECTION
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`userRole`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `username` : value = runner@email.com
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `zipcode` : value = 12345-67890
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`zipcode`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] TwoPhaseLoad - Done materializing entity [com.adhound.entity.User#3]
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.adhound.entity.User.userRole#3]
[DEBUG] 2020-03-26 14:13:41.345 [http-nio-8080-exec-8] SQL - select userrole0_.username as username3_3_0_, userrole0_.id as id1_3_0_, userrole0_.id as id1_3_1_, userrole0_.role_name as role_nam2_3_1_, userrole0_.username as username3_3_1_ from user_roles userrole0_ where userrole0_.username=?
[DEBUG] 2020-03-26 14:13:41.346 [http-nio-8080-exec-8] ResultSetProcessorImpl - Preparing collection initializer : [com.adhound.entity.User.userRole#3]
[DEBUG] 2020-03-26 14:13:41.346 [http-nio-8080-exec-8] CollectionLoadContext - 1 collections were found in result set for role: com.adhound.entity.User.userRole
[DEBUG] 2020-03-26 14:13:41.346 [http-nio-8080-exec-8] CollectionLoadContext - Collection fully initialized: [com.adhound.entity.User.userRole#3]
[DEBUG] 2020-03-26 14:13:41.346 [http-nio-8080-exec-8] CollectionLoadContext - 1 collections initialized for role: com.adhound.entity.User.userRole
[DEBUG] 2020-03-26 14:13:41.346 [http-nio-8080-exec-8] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-03-26 14:13:41.346 [http-nio-8080-exec-8] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2020-03-26 14:13:41.347 [http-nio-8080-exec-8] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.adhound.entity.User.locations#3]
[DEBUG] 2020-03-26 14:13:41.347 [http-nio-8080-exec-8] SQL - select locations0_.user_id as user_id10_1_0_, locations0_.id as id1_1_0_, locations0_.id as id1_1_1_, locations0_.address as address2_1_1_, locations0_.city as city3_1_1_, locations0_.fax as fax4_1_1_, locations0_.name as name5_1_1_, locations0_.phone as phone6_1_1_, locations0_.region_id as region_i7_1_1_, locations0_.state_id as state_id8_1_1_, locations0_.user_id as user_id10_1_1_, locations0_.zipcode as zipcode9_1_1_, region1_.id as id1_0_2_, region1_.description as descript2_0_2_, region1_.name as name3_0_2_, state2_.id as id1_2_3_, state2_.states_Abbreviation as states_A2_2_3_, state2_.states_Name as states_N3_2_3_ from locations locations0_ inner join location_regions region1_ on locations0_.region_id=region1_.id inner join states state2_ on locations0_.state_id=state2_.id where locations0_.user_id=?
[DEBUG] 2020-03-26 14:13:41.347 [http-nio-8080-exec-8] ResultSetProcessorImpl - Preparing collection initializer : [com.adhound.entity.User.locations#3]
[DEBUG] 2020-03-26 14:13:41.347 [http-nio-8080-exec-8] CollectionLoadContext - 1 collections were found in result set for role: com.adhound.entity.User.locations
[DEBUG] 2020-03-26 14:13:41.347 [http-nio-8080-exec-8] CollectionLoadContext - Collection fully initialized: [com.adhound.entity.User.locations#3]
[DEBUG] 2020-03-26 14:13:41.347 [http-nio-8080-exec-8] CollectionLoadContext - 1 collections initialized for role: com.adhound.entity.User.locations
[DEBUG] 2020-03-26 14:13:41.347 [http-nio-8080-exec-8] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-03-26 14:13:41.348 [http-nio-8080-exec-8] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2020-03-26 14:13:41.348 [http-nio-8080-exec-8] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.adhound.entity.User.userRole#2]
[DEBUG] 2020-03-26 14:13:41.348 [http-nio-8080-exec-8] SQL - select userrole0_.username as username3_3_0_, userrole0_.id as id1_3_0_, userrole0_.id as id1_3_1_, userrole0_.role_name as role_nam2_3_1_, userrole0_.username as username3_3_1_ from user_roles userrole0_ where userrole0_.username=?
[DEBUG] 2020-03-26 14:13:41.348 [http-nio-8080-exec-8] ResultSetProcessorImpl - Preparing collection initializer : [com.adhound.entity.User.userRole#2]
[DEBUG] 2020-03-26 14:13:41.348 [http-nio-8080-exec-8] CollectionLoadContext - 1 collections were found in result set for role: com.adhound.entity.User.userRole
[DEBUG] 2020-03-26 14:13:41.348 [http-nio-8080-exec-8] CollectionLoadContext - Collection fully initialized: [com.adhound.entity.User.userRole#2]
[DEBUG] 2020-03-26 14:13:41.348 [http-nio-8080-exec-8] CollectionLoadContext - 1 collections initialized for role: com.adhound.entity.User.userRole
[DEBUG] 2020-03-26 14:13:41.348 [http-nio-8080-exec-8] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-03-26 14:13:41.348 [http-nio-8080-exec-8] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2020-03-26 14:13:41.348 [http-nio-8080-exec-8] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.adhound.entity.User.locations#2]
[DEBUG] 2020-03-26 14:13:41.348 [http-nio-8080-exec-8] SQL - select locations0_.user_id as user_id10_1_0_, locations0_.id as id1_1_0_, locations0_.id as id1_1_1_, locations0_.address as address2_1_1_, locations0_.city as city3_1_1_, locations0_.fax as fax4_1_1_, locations0_.name as name5_1_1_, locations0_.phone as phone6_1_1_, locations0_.region_id as region_i7_1_1_, locations0_.state_id as state_id8_1_1_, locations0_.user_id as user_id10_1_1_, locations0_.zipcode as zipcode9_1_1_, region1_.id as id1_0_2_, region1_.description as descript2_0_2_, region1_.name as name3_0_2_, state2_.id as id1_2_3_, state2_.states_Abbreviation as states_A2_2_3_, state2_.states_Name as states_N3_2_3_ from locations locations0_ inner join location_regions region1_ on locations0_.region_id=region1_.id inner join states state2_ on locations0_.state_id=state2_.id where locations0_.user_id=?
[DEBUG] 2020-03-26 14:13:41.349 [http-nio-8080-exec-8] ResultSetProcessorImpl - Preparing collection initializer : [com.adhound.entity.User.locations#2]
[DEBUG] 2020-03-26 14:13:41.349 [http-nio-8080-exec-8] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2020-03-26 14:13:41.349 [http-nio-8080-exec-8] CollectionReferenceInitializerImpl - Found row of collection: [com.adhound.entity.User.locations#2]
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] ResultSetProcessorImpl - Starting ResultSet row #1
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] CollectionReferenceInitializerImpl - Found row of collection: [com.adhound.entity.User.locations#2]
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] ResultSetProcessorImpl - Starting ResultSet row #2
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] CollectionReferenceInitializerImpl - Found row of collection: [com.adhound.entity.User.locations#2]
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] TwoPhaseLoad - Resolving attributes for [com.adhound.entity.Location#1]
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `address` : value = 123 Test Road
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`address`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `city` : value = Madison
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`city`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `fax` : value = (123) 455-3890
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`fax`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `name` : value = BW-3s
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `phone` : value = (123) 456-7789
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`phone`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `region` : value = 1
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`region`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `regionId` : value = 1
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`regionId`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `state` : value = 49
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] TwoPhaseLoad - Attribute (`state`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-03-26 14:13:41.350 [http-nio-8080-exec-8] TwoPhaseLoad - Processing attribute `stateId` : value = 49
